,uuid,id,sex,weight,predicted_weight,area,width,height,MA,ma,eccentricity,perimeter,% area,symmetry,centroid_x,centroid_y,orientation,center distance,x,y
620,f948984a758e4269a4a2f228f70bb4bb,TA5751,1,26.8,24.5,260777.1261575713,626,293,607.5237426757812,285.0164489746094,0.8831213943872789,1758.4692478179932,57.46183640920483,0.25344269978907896,248.47834058506416,466.0937160787748,-1.5495952557674872,42.93906371122743,145,116
426,ac194e1ddf264df8995b24462cc03260,TA0440,1,16.0,26.799999999999965,196080.5324472316,571,304,634.836669921875,190.87936401367188,0.953726736590356,1657.9007062911987,41.0007488232777,0.322398014580425,296.3988603633371,543.0554980611214,1.2229233733467841,131.7385405599473,262,133
1648,34fd9f59ef5e4e40a83d73588e1dce69,TA5751,1,26.8,26.799999999999965,260499.54378151157,679,243,675.9406127929688,237.45382690429688,0.9362652308227848,1764.5869979858398,59.60404849293738,0.2773894818930643,257.41031279620853,473.2727582938389,1.513861500054826,52.258240513290254,109,141
1453,1413e7f7f7974cc1a82f7714d5e4f632,TA0427,0,18.9,26.799999999999965,230993.15988033477,642,292,642.364501953125,252.86019897460938,0.9192647882280736,1906.3687425851824,49.72448043357657,0.17248162996203706,208.85897607409316,490.75113969642405,1.4066949207547643,73.65784426607539,182,57
42,85226bb9c3bf4c6dbb01dfa4598ebb41,0239,1,22.8,16.1,280197.9604364159,592,342,639.30712890625,204.40277099609372,0.9475102242727368,1731.6580656766891,38.104573286035034,0.22732817206442454,192.85732429129425,446.72663008315163,-1.2338483363272719,52.33480283628293,140,36
253,f3cba3b287af4e5e8661b57146676b8a,TA5751,1,26.8,16.10000000000001,265101.27329854976,641,284,620.9525756835938,276.5592041015625,0.8953421657927821,1770.1261019706726,58.26723209773461,0.2663346688134197,247.22001983964475,467.2173806208535,1.5699403249268031,43.81632885366579,135,117
238,4a86d3545a354603ba75b2f1e4fe545f,0238,1,25.8,27.2,319349.8893607469,605,229,662.002685546875,180.03114318847656,0.9623115907737856,1607.3838995695114,51.99644577159128,0.3157483883964545,298.6982806838355,362.6660830232728,1.4728650610252998,84.89603952450553,42,173
1258,38fce74dede54f2e9a4e2debad132bc0,TA0440,1,16.0,26.799999999999965,193598.13684472532,634,343,717.7937622070312,197.79220581054688,0.9612850893577536,1791.6164355278015,38.92256902761105,0.30073282876270985,240.08543210916443,518.0842528638814,1.2171524803610585,94.08429165168884,202,49
714,fb529c26976343e3a156116b6c0c497d,TA433,0,17.7,16.0,192949.58691309395,513,300,452.1651611328125,248.7732696533203,0.8350445697991367,1681.1900293827055,37.40155945419103,0.14681259864132298,227.0038987971796,550.0877644131066,1.251688753457653,126.75576113600918,307,53
1467,e605c6000779456882fe08d106ea7a2e,TA5751,1,26.8,26.799999999999965,270976.0829882927,611,326,590.4547119140625,300.2225036621094,0.8610857095411119,1762.770763516426,52.29549085135784,0.2581341471357195,254.1654624735969,472.9678176758016,-1.4459568941023564,50.97555781962008,167,118
258,e6423f413cc944ac8538fd7b0586e79d,CG1741,0,27.2,16.0,233263.14621318885,612,403,757.4344482421875,141.11749267578125,0.9824910394640382,1702.7779037952425,26.336953729340912,0.23051529790660225,247.43881021661815,400.490811509861,1.0437072557866365,24.658017781317053,90,28
206,dc9c09e4fecc4e5489440d970d247c87,0268,1,24.5,16.0,285409.94334134646,581,305,617.2279663085938,214.767822265625,0.9375110766882332,1840.795148730278,43.87484023618637,0.21345608051706452,258.60542314894013,445.1254767793985,-1.2544653872363136,28.15044475151367,149,79
1714,57268f121daa4b4dbd08bb123289b3a5,TA5751,1,26.8,26.8,258464.97835781798,677,241,672.082763671875,240.0956878662109,0.9340121455044301,1756.5869979858398,59.44314868804665,0.28380312545640424,256.516982738236,467.71014424213763,1.5292349404525647,46.72673141194088,105,140
80,f604fdd70a294487b967b236e60506f6,0268,1,24.5,13.9,301241.35050044523,540,300,575.7576904296875,218.73736572265625,0.9250225548828164,1672.3443573713305,46.593253140499705,0.2523819501793396,299.595477266748,384.2970510152831,-1.275606036559564,71.60967161448595,105,123
442,56a1a601243c48c985349aead3990fdd,TA5751,1,26.8,20.39999999999999,272256.42109690234,577,345,563.3491821289062,304.8879089355469,0.8408900991238517,1728.060086607933,50.079109302280294,0.26159295109970176,257.9987585000423,474.55397232959945,-1.3535898836636302,53.66245825383656,195,119
367,1a71e963b670454da8e2e48f1a25c7d6,TA5751,1,26.8,26.799999999999965,258464.97835781798,677,241,672.082763671875,240.0956878662109,0.9340121455044301,1756.5869979858398,59.44314868804665,0.28380312545640424,256.516982738236,467.71014424213763,1.5292349404525647,46.72673141194088,105,140
977,5aeb0b4cf23247a9b80bf3c51c91ab6a,TA5751,1,26.8,24.2,304696.69241271674,658,331,719.3463134765625,174.62045288085938,0.9700891820399464,1670.2438521385193,39.886059559775575,0.31014044581883776,228.5891850707636,468.62933661754266,-1.1930980313049164,46.06500172876605,163,61
855,6e0e321f79dc46c1aaea51b3c8936366,TA5751,1,26.8,26.799999999999965,262866.68101454177,625,295,604.638427734375,285.9878845214844,0.8810678356118469,1757.0550342798233,57.28949152542373,0.2602229784353908,249.4200120764108,466.41882273292833,-1.5421243811898837,43.45219384067186,146,117
1018,9f9b1438fc0d48cfa97d2112da3956bd,TA5751,1,26.8,27.100000000000005,257578.95579011773,678,241,674.4539184570312,240.86325073242188,0.9340572276167904,1755.072279214859,59.576741080500476,0.28565347779820066,253.7170183581052,465.8899453202803,1.53175936047616,44.07861285898946,103,137
1124,40f3fd41dfd247469063ed48cb175d47,TA5751,1,26.8,17.700000000000028,251793.0007897089,676,240,672.536376953125,240.24148559570312,0.9340213876720644,1759.072279214859,59.58775510204082,0.28580031664934485,255.6987525477466,465.37642485090964,1.5318879068073905,44.254484123062106,104,139
1277,2261abe56bb9421c893508c951e9bbc0,TA0477,1,16.1,25.5,169554.68352356768,463,405,513.0368041992189,290.0752868652344,0.8248111366643371,1842.694643497467,39.39081157660392,0.22791088051274225,250.0020006915971,303.4020278614829,-1.0972275119574832,121.01202792184436,44,11
1669,3f563f9689494249a5bcb5018941b06f,TA0427,0,18.9,22.300000000000004,239568.44240243355,673,320,681.2403564453125,267.99063110351557,0.9193732701586524,1998.635768413544,46.33305800293686,0.16867990493587098,188.28398235545222,490.4449841104207,1.3968447580447427,84.19906409482968,165,26
59,014c4190c4b14a0fb7f0018edc587bcd,0267,0,20.1,16.8,248741.995214704,648,237,653.7603149414062,215.32647705078125,0.9442022984771412,1618.337217092514,57.958326362943545,0.35896238926316903,216.87902219747815,509.4975204396194,1.4757775308406973,88.56864917039118,158,103
523,668f2b7629e040589169f4d1b06cf5ce,TA5751,1,26.8,26.599999999999998,265084.7610528073,590,340,571.7250366210938,307.7553405761719,0.8427580356617096,1755.4154250621796,51.34083382037794,0.2624797498398825,257.9670292349351,476.1451282757355,-1.4001344024312723,55.15368113210504,187,119
86,48d014dfac0c49efb5845c2f4443e534,00221,1,22.1,16.8,263432.27199153893,671,357,700.0216064453125,233.89251708984372,0.9425298863060304,1802.0428416728973,38.66650590788522,0.2791328995169468,281.63149872331337,378.39169522625986,-1.2329446633115222,61.75191616689806,65,67
763,401aedf8c8d44a7ab639ba651a152a71,TA5751,1,26.8,16.0,251114.92495085005,679,247,671.3452758789062,247.84271240234372,0.9293605957571429,1785.4570552110672,60.32208790018752,0.28000562825383424,246.09364850563807,464.0357168923111,1.5346304927260157,40.496804555317055,103,127
925,ad3638d876cb438195161fb83bedff48,TA5751,1,26.8,17.7,271939.0683306405,577,345,563.372802734375,303.4153747558594,0.8425811287556899,1729.474300146103,49.997314912002345,0.25955042020879576,258.751477558111,475.3959950150117,-1.346590211123501,54.709836539652,196,120
1030,7311eb5916f540ad94cbb7a407a4a11e,TA0440,1,16.0,26.799999999999965,209285.60052676726,626,326,698.9581298828125,202.91717529296875,0.9569315076591536,1795.7585709095001,39.787531577048,0.31141479641721265,245.53019064350315,516.9364087882534,1.256005749527634,93.10080067867749,210,62
405,915d7de91c8c4310b2b6c9806fca490d,TA433,0,17.7,16.0,218888.7749330869,541,427,637.4931640625,190.47691345214844,0.9543187233095634,1809.2631850242612,34.64145220152613,0.2972719879740753,213.8713446100917,424.26404816513764,-0.930131259007192,26.12998955066945,145,16
1057,30123a515c1f418797e308990c698fdb,TA5751,1,26.8,26.799999999999965,258631.2602861129,678,242,677.6993408203125,234.1889190673828,0.9383949538679086,1759.0306490659714,59.47038176183321,0.2810093846123705,258.49918071830047,477.9552634085929,1.5046518686682684,57.0384969712473,114,143
527,d6af1144295e46ccbaf972f6aa14c8dc,TA0440,1,16.0,17.700000000000028,194443.0393734215,585,308,647.3565063476562,201.72830200195312,0.9502072791578734,1731.072279214859,41.23901987979658,0.32188285846822434,270.828953722571,520.3207736069069,1.2500750289808424,101.13414762512922,239,101
35,dad688c78eee4a17868a469ebca2db64,0238,1,25.8,26.799999999999965,298155.8842937253,735,266,807.7747192382812,222.6718292236328,0.9612549717335506,2005.6753106117249,52.89483035948079,0.3052580800771828,253.6406866865337,417.29709720418055,1.4738457666414522,15.198593328672965,37,109
484,23f43cea860749658f0acb32c3b3434d,TA433,0,17.7,26.799999999999965,218632.1882193207,559,426,646.129638671875,190.5580291748047,0.9555212431210078,1849.505825638771,33.874666999667,0.30136686181672123,218.8620888972774,424.2116500731374,-0.9345874000059444,21.13897068307874,129,19
182,87c60ee542114b83be8549da2fdb23dd,0268,1,24.5,25.5,275518.96954045986,587,237,624.4025268554688,192.3998870849609,0.9513428416091464,1735.4326699972153,53.38556183133308,0.3152516604982118,278.9824713161531,437.8325223764042,-1.4358787623421976,41.363894221995324,148,143
813,cb789979b1be4258911eb2b18127dc60,TA5751,1,26.8,20.4,270247.71255122474,572,346,559.7688598632811,299.3385009765625,0.8450079402930825,1704.7880084514618,49.502716960177686,0.2502435823507188,259.9715311792152,477.3194877354655,-1.3306077114599997,56.93706903252764,199,118
306,9a59a60629b64a0a9cdda00214c45852,TA5751,1,26.8,16.10000000000001,269761.2900177013,620,307,601.1102905273438,287.2784423828125,0.8784071564259947,1749.4986853599548,54.46303286370391,0.2505899899937697,255.3990408026387,469.22902215157893,-1.4902715869648997,47.77860297695349,155,124
390,994e06d9271a4b5f8e24669298edb387,TA0440,1,16.0,26.799999999999965,207728.78226681316,603,317,666.6179809570312,205.9984436035156,0.9510554640904588,1766.8296386003494,40.717328998999776,0.321570279855332,256.7675836145884,514.3753654434423,1.2587855777104295,91.91767261690191,223,79
1442,dce04f65edd34e6bbe909982edd4c55c,TA5751,1,26.8,16.10000000000001,262651.77046129486,679,241,680.5358276367188,230.7298126220703,0.94077145800156,1763.1311542987823,59.16496706285018,0.2897590420668705,260.26018826770746,481.58903493667015,1.4990558004914505,61.04893261622157,116,146
609,f3674e1b12694a8dbd1925a55c9245df,TA5751,1,26.8,21.8,268442.39230385603,574,347,561.5797119140625,302.5977478027344,0.8424125294320336,1717.373794913292,49.72766511372979,0.2545355073808849,258.14671689784427,475.1634891641457,-1.3348655285376003,54.28633306477929,197,117
1235,787f9241096441be8c88b3e26b042b22,TA977,0,16.8,26.799999999999965,218697.58014130808,566,228,564.9342651367188,196.58135986328125,0.9375048911845256,1736.8885136842728,53.68321177896157,0.2227934153604135,196.8669629104589,545.686776713057,1.4507539253706936,129.10511421079,270,87
709,f7bedfe7d5884de3bd3359e568528dc1,TA5751,1,26.8,18.900000000000002,258464.97835781798,677,241,672.082763671875,240.0956878662109,0.9340121455044301,1756.5869979858398,59.44314868804665,0.28380312545640424,256.516982738236,467.71014424213763,1.5292349404525647,46.72673141194088,105,140
555,2654b813a0e4408598cde945ed4d9735,CG1741,0,27.2,20.4,239474.20741349852,651,365,724.2682495117188,153.89810180664062,0.9771637391318828,1713.907846570015,31.978303666639324,0.22997737844089164,215.0369266982971,406.9863057363885,1.0988283100830558,30.209614713892652,67,35
850,4290ad60955b4dadb272cc225d2c9eed,TA433,0,17.7,16.0,206052.35313674665,545,436,631.4033813476562,211.5870056152344,0.9421804647169024,1858.216502547264,33.5569224353628,0.31148913123753724,216.42296061759575,461.16443132092917,-0.9468107295938202,44.01217719503893,179,13
1796,ce35da775253440ebdd17c4d091710ff,TA433,0,17.7,18.900000000000002,224467.5627394381,563,432,653.4675903320312,191.35504150390625,0.9561644614050666,1867.446950554848,34.036220871327245,0.2950710505975385,211.57525944566936,421.10318953674965,-0.9280334864821708,28.571968543329426,125,9
476,ed33cba9416f405a9217f7f67c74674d,TA5751,1,26.8,26.799999999999965,254543.7217603889,679,241,680.5358276367188,230.7298126220703,0.94077145800156,1763.1311542987823,59.16496706285018,0.2897590420668705,260.26018826770746,481.58903493667015,1.4990558004914505,61.04893261622157,116,146
493,3d1a8aac848d48fea73b1649ec33fec9,TA5751,1,26.8,26.799999999999965,272463.73750661715,611,326,590.4547119140625,300.2225036621094,0.8610857095411119,1762.770763516426,52.29549085135784,0.2581341471357195,254.1654624735969,472.9678176758016,-1.4459568941023564,50.97555781962008,167,118
467,ebdb64c90e8c41c8b70d52ce03a0302c,TA0160,1,20.2,16.1,223398.48734694763,586,241,572.4039306640625,228.55116271972656,0.9168277265820304,1649.9423364400864,56.95592286501378,0.2870442569882564,215.23543329696201,442.3493022454488,1.504699213793642,30.821756226471738,122,95
1486,02ec95d8ed4440c6afe107259fc8f7a6,TA977,0,16.8,26.799999999999965,182290.75731955568,527,392,625.46875,185.06167602539062,0.9552261169858164,1677.8418312072754,32.75912564232274,0.17250261611527007,226.23180540624557,475.4987371611383,0.9639372459376876,53.30743955175011,206,61
1297,63dd8ba55f634b8ab519ab53804431e2,TA5751,1,26.8,26.799999999999965,265084.7610528073,590,340,571.7250366210938,307.7553405761719,0.8427580356617096,1755.4154250621796,51.34083382037794,0.2624797498398825,257.9670292349351,476.1451282757355,-1.4001344024312723,55.15368113210504,187,119
1426,c19c099bb7d04f88a4051d44fb571daa,TA5751,1,26.8,16.0,263689.14374319284,678,243,673.96728515625,238.5872344970703,0.9352438410684276,1758.5869979858398,59.29721389268974,0.2766834631241411,257.21093387168617,471.3781455258893,1.5173379618387242,50.40738951987,108,140
907,371787ee931b4a938b49b03c6ae32738,TA0440,1,16.0,26.799999999999965,187751.01751394698,577,307,639.806640625,199.4744415283203,0.9501566138572456,1705.9007062911987,41.355609930957094,0.3233090193930643,278.7970024139214,524.5929720057164,1.2428214637180894,107.81536724070786,246,111
114,1bc4012c63684e658a92f9cd7424b47c,0268,1,24.5,17.700000000000028,280984.2466669164,603,294,622.637451171875,208.7784118652344,0.942106795090966,1816.58699798584,46.09672131147541,0.2453169224987375,240.89661393913258,487.32626012754463,-1.2712430748510983,63.3326072280093,186,71
551,1c95f0f59fad432092423d59140ce374,TA5751,1,26.8,22.300000000000004,267597.40173571557,576,346,563.1240844726562,304.1468811035156,0.8415967889452199,1727.474300146103,50.01560549313359,0.2587939212080147,258.37788048861006,474.8950997500354,-1.3482293915282229,54.11152991571843,196,119
331,bce04e61d13d4358b77cc8ed147cf2dd,TA5751,1,26.8,16.1,270343.95885970286,577,343,563.6763305664062,305.4413146972656,0.8404600029651341,1730.8885136842728,50.6578818024536,0.26109152555433546,258.59421650549245,475.3691953807154,-1.36259397534355,54.63093557239565,196,120
13,25996f72fe8040d9be8410d4593a00ef,0251,0,24.2,27.2,274851.43809191283,600,268,657.0164184570312,183.2881774902344,0.9602996814518414,1638.7636232376099,44.641744907610324,0.2616898992614211,266.4068748844945,377.5458756853324,-1.3666786818365209,53.43508872461936,66,136
194,92fd1c7a9e2741b3bbaaccd6a2bed0dc,0236,0,25.5,18.900000000000002,290696.8929094409,488,296,484.8750305175781,295.9957275390625,0.7920488096618967,1627.1900293827055,57.159961843360406,0.4057540815161548,284.34046171459056,480.3298469472818,-1.5693506192229634,71.68771304880127,256,145
1550,cbed838fa2d8476bb70b6d629638c8d3,TA0440,1,16.0,26.799999999999965,197761.65518244772,572,305,636.6287841796875,195.0230865478516,0.951923060341727,1678.4864927530289,41.287942887361176,0.3251982993844787,287.26686399941286,533.0470173807747,1.2329937722442643,118.85036151388849,255,122
448,f5a355c5be344e30a89c77579e99a9e7,TA0855,0,26.6,16.10000000000001,270097.8338935912,471,361,489.9795837402344,305.150634765625,0.7823951362493171,1619.650925397873,53.87394665679245,0.4520504047055418,154.62358090963315,384.70811472012457,1.2571421099415068,93.9839623847646,130,5
693,0066778f47734ca7a71be790f562c551,TA5751,1,26.8,26.799999999999965,271063.1853302355,578,344,563.4285278320312,306.3568115234375,0.8392558119300723,1733.1311542987823,50.484331319766184,0.26235715864640696,259.0343416370107,475.18341449709686,-1.3662947193243735,54.608132005554474,195,120
640,bb8b2caa40ce485593534be63beec9ec,TA0427,0,18.9,26.799999999999965,221122.5872284428,553,299,540.06201171875,276.10107421875,0.8594382440286717,1611.0377893447876,52.60765050167224,0.2927732491892366,221.5357447171097,481.858959611452,1.39309745772031,60.733746224577395,176,82
1499,0136b64da41e4ddfa05528f610781693,TA0855,0,26.6,16.0,275961.6781665453,439,392,471.5010070800781,304.84356689453125,0.7628813356528795,1608.0773315429688,48.91641195449142,0.4768036519847978,192.34489169940545,383.4451038887372,0.9935959102473988,62.57562581178648,137,37
1199,5ba1af7c17c04b6ba50628794d0ed8ce,TA0477,1,16.1,26.799999999999965,186763.33331729745,441,348,432.8641357421875,312.3583984375,0.6923014591133985,1663.4986853599548,55.666948891625616,0.5558387528145109,243.37615629806302,401.4371196754564,-1.2233420141409541,22.81407460075088,197,75
930,8d9ec866383b48d1ac4833a8dae66b05,TA0427,0,18.9,18.900000000000002,239607.06323843697,659,308,672.9085083007812,258.70068359375,0.9231451923655748,1941.907846570015,47.04327389028882,0.1753464952149445,196.99135460874191,484.8479376113906,1.4003549628616734,74.51318735600212,167,39
444,4ee003bd756547d58e8587c356ac16ad,TA433,0,17.7,16.0,206052.35313674665,545,436,631.4033813476562,211.5870056152344,0.9421804647169024,1858.216502547264,33.5569224353628,0.31148913123753724,216.42296061759575,461.16443132092917,-0.9468107295938202,44.01217719503893,179,13
1214,fe38aa800cc346dbbfcb05b6960b464c,TA5751,1,26.8,22.300000000000004,263699.2044993749,625,295,604.638427734375,285.9878845214844,0.8810678356118469,1757.0550342798233,57.28949152542373,0.2602229784353908,249.4200120764108,466.41882273292833,-1.5421243811898837,43.45219384067186,146,117
742,771dff3d388f4e03965b2f2a59e8e23b,TA0477,1,16.1,24.5,191577.01252490014,447,342,441.8804931640625,310.1434326171875,0.7123033442363172,1621.1139093637466,56.35981120576756,0.518272501084252,227.80206802902808,428.27985174302125,-1.2490093967487732,12.926974716100451,218,60
1390,201c1650faca484896dae302f4708f42,TA0154,1,22.9,16.0,312356.261763135,593,293,670.6194458007812,188.7612762451172,0.9595691443221456,1665.4326699972153,45.396447768909795,0.35913391180097026,274.6443119666245,407.18563423445585,1.2589530707890235,38.50910603660261,94,122
1061,836dedcc1a7e47f7af1f4af44aef8f32,TA5751,1,26.8,20.2,271063.1853302355,578,344,563.4285278320312,306.3568115234375,0.8392558119300723,1733.1311542987823,50.484331319766184,0.26235715864640696,259.0343416370107,475.18341449709686,-1.3662947193243735,54.608132005554474,195,120
1450,0ad6c6054ea54c78bc6e67360194b506,TA5751,1,26.8,16.8,265083.6195232749,592,339,574.3350219726562,307.1004638671875,0.8450380711005525,1757.6580656766891,51.42391299065466,0.2640581749941356,257.1506049991312,476.7588417673474,-1.4070466178476655,55.476469214147215,186,118
600,a4abaf0af0ed409eaaae2f203cf29bfd,TA332,1,20.4,26.799999999999965,279893.216018438,602,359,698.3948974609375,184.91932678222656,0.96430950479434,1688.4864927530289,32.64941496139268,0.3694845763373682,196.82420948848565,425.05426183713234,-1.2190945213062083,43.1886600199104,163,24
1162,3c531576f0594829b420f53e9688bd5b,TA0477,1,16.1,25.400000000000002,209749.41692477497,567,359,577.49169921875,271.80133056640625,0.8823155058873466,1678.7291333675385,42.58888931414575,0.22293291731669268,223.84549867799402,448.98374582809583,-1.1917353618988675,29.751562455870985,174,14
1821,384fe66cb14c4dd9aed6b0cd3bc8b231,TA5751,1,26.8,20.39999999999999,271527.284801069,616,298,598.192626953125,285.2237243652344,0.8790068397453644,1741.4986853599548,56.247433819557,0.2573551149639039,253.2501368566577,466.4615548772002,-1.5177190142869972,44.48089218203296,153,122
1360,a103c2c47faf42caadfdfd8faec5b53a,TA0440,1,16.0,16.0,212410.15673117305,626,326,698.9581298828125,202.91717529296875,0.9569315076591536,1795.7585709095001,39.787531577048,0.31141479641721265,245.53019064350315,516.9364087882534,1.256005749527634,93.10080067867749,210,62
477,25728a548a544d5f94a7f703ca45ac54,TA5751,1,26.8,26.799999999999965,262772.66128819715,684,242,678.2943725585938,242.81982421875,0.9337269903202948,1768.4864927530289,59.57049566550013,0.2822592172595508,249.19637893332344,464.5575590230162,1.5325238556650418,41.58712516381385,98,132
164,0adb6501f465470bb02ce2eaeab60894,0261,1,27.1,26.799999999999965,307823.57598586014,690,287,723.8544311523438,230.1025848388672,0.948129222344124,1899.2976748943329,54.63712700554807,0.32753936689348584,298.12975111422713,428.73893701904615,1.4129903640750217,58.3225984389625,56,154
955,078c069d22b14776a5d1e9d8f0eaffb4,TA332,1,20.4,26.799999999999965,240655.0981273093,577,291,617.9257202148438,177.103759765625,0.9580473077066792,1674.0012115240095,42.19739389816317,0.32801200709510164,277.0199071089299,447.6921437311685,1.2640922002083432,43.952146670352136,149,115
1545,a3479e6ef4294d2085c131c77f58b8a5,TA0477,1,16.1,26.799999999999965,216391.71724094503,594,284,566.259765625,287.8438720703125,0.8611654403939226,1721.9250915050507,49.688076618926274,0.15895361203390015,194.21489373035743,478.01376444894265,1.5301704211214229,70.807928271263,206,51
649,0f4726e645ef4d36924824b43b5b05c6,TA5751,1,26.8,16.10000000000001,267638.96900405927,630,291,610.299072265625,283.5114440917969,0.8855494617747905,1764.4692478179932,57.70004348771472,0.26028307093611724,247.78519428519428,466.21665301665297,-1.5556798615022065,42.92848753434834,142,116
557,ae9877bdd16e414689f12f89fc579e7a,TA5751,1,26.8,26.799999999999965,302266.413056512,601,340,621.5789794921875,276.02438354492193,0.895992250034428,1811.356549978256,50.5667084704529,0.28520386911649004,301.4394224335907,552.6502504475507,-1.2903589591864009,142.56819269805843,226,116
542,7884200016734c0798838adaa35e321e,TA0477,1,16.1,26.799999999999965,199098.16947946444,458,341,455.1307678222656,308.47845458984375,0.7352649193357863,1629.7413259744644,56.562608394034,0.5136483839915023,221.33870619713448,451.69598006214403,-1.258010062841088,33.39627521145948,236,54
1045,30fb47759aaa4ec5969b8e0edfc6abe5,TA433,0,17.7,17.7,212791.93757734628,550,435,632.70068359375,213.18380737304688,0.9415251938600626,1875.3880754709244,33.890235062648856,0.31738114550671304,216.85851148244961,457.8396424570575,-0.9474447506085076,40.99573017314615,171,14
140,a21306254dbe4efeb5b71caba16c98a2,0267,0,20.1,17.700000000000028,221641.0077779872,656,208,672.4528198242188,205.95919799804688,0.9519413029609396,1628.739238023758,62.48071248748003,0.32882306791191546,229.01640080177054,480.8623418382261,-1.5704581634657409,57.91342996813972,128,123
1017,8bda72bdc76041898b9ea3deca9c5958,TA0440,1,16.0,27.200000000000014,214061.1419736721,633,331,708.7928466796875,200.9096984863281,0.9589860296485684,1801.273289680481,39.56155754999492,0.308882534193434,242.3045269250933,518.6139541850787,1.2490240749758112,94.64201588557074,205,56
451,fe1cff9201c6489cb8b366ea2debb523,TA433,0,17.7,26.799999999999965,164084.3410080921,508,320,445.9458312988281,264.74234008789057,0.8047124407673614,1717.2905346155167,35.99132627952756,0.16979985824698776,210.6300599761403,540.9215407494568,1.1881093385673294,120.5538886483218,301,24
1608,bb46a6372c8342b791645693e0de6ff8,TA5751,1,26.8,26.799999999999965,272320.4924886723,577,345,564.0684204101562,304.3363037109375,0.8419612996781485,1729.1311542987823,49.93779402045021,0.2629799238691477,258.0327359662664,474.9423308610369,-1.350898134532981,54.03980606908599,196,119
466,6065cafcec66407e8621b7e03fc50adc,TA5751,1,26.8,26.8,257790.9091868238,676,242,672.5946044921875,239.88755798339844,0.9342342747365724,1763.072279214859,59.478717201166184,0.2773820644558617,257.0990904875025,469.2111564342568,1.5242560433458472,48.336606848460455,108,140
681,0d9d51559c494a06ad2087f8531129df,TA5751,1,26.8,16.0,269534.52188364806,574,349,561.0525512695311,303.4783020019531,0.8410812050104433,1719.6164355278015,49.454146876141756,0.2549750149128211,258.06984870557096,475.53192036333513,-1.3331246597819562,54.60822510002809,198,116
971,120ecb18280a4c4caca39c38531e2ed2,TA5751,1,26.8,17.700000000000028,257499.81925887192,677,241,671.7374267578125,239.95790100097656,0.9340203548368788,1757.4154250621796,59.47738752153222,0.27318793973766786,256.9258774922296,468.25271018118417,1.5260161983831817,47.37919044540378,106,140
945,08ee861bf30e47b2b089e62f64a60810,TA5751,1,26.8,17.700000000000028,271527.284801069,616,298,598.192626953125,285.2237243652344,0.8790068397453644,1741.4986853599548,56.247433819557,0.2573551149639039,253.2501368566577,466.4615548772002,-1.5177190142869972,44.48089218203296,153,122
1731,267bfe75cb9540599130f1672a96df46,TA0477,1,16.1,26.799999999999965,187120.7224123524,451,350,439.2615051269531,313.1799621582031,0.7011952621493297,1694.1677321195602,54.408029878618116,0.5181965706244822,252.97966611720196,393.2015023619608,-1.242468016127516,33.42183701226408,185,85
449,6537ff05ca8c4e9182823eaf9be1ce2e,TA5751,1,26.8,16.0,273336.69374959986,574,346,562.609130859375,302.1680908203125,0.8435290721331974,1719.1311542987823,49.605961298377025,0.2618064705021227,258.75280706591496,475.11803462602563,-1.3380391340896287,54.44925377706278,197,119
1689,6d7e1943df194d7ab43fa7920e28b8c5,TA5751,1,26.8,20.4,269944.66142805514,572,346,559.7688598632811,299.3385009765625,0.8450079402930825,1704.7880084514618,49.502716960177686,0.2502435823507188,259.9715311792152,477.3194877354655,-1.3306077114599997,56.93706903252764,199,118
1156,7af91ed4f299459a8dec8b9d4518cd92,TA0477,1,16.1,26.8,213540.92155785023,565,371,582.36962890625,270.341064453125,0.8857258363506536,1696.5281229019165,41.56925518272149,0.23650894999889915,226.96402916207214,448.65052618056086,-1.156450616048448,27.885210715822392,174,8
842,ba01bc9443b14c6399df5428a5f70283,TA0440,1,16.0,16.0,197792.4545427849,637,341,717.8743286132812,198.01901245117188,0.9612033426143824,1800.5453678369522,38.93712164085679,0.2988297454259639,240.87958037980687,514.2100944777393,1.2287041942490535,90.21438248598274,197,50
1032,eb1a0609b2ad4cb4a8dd04da6fd290ed,TA5751,1,26.8,13.9,261437.91987629005,684,243,678.673828125,243.4401397705078,0.9334529884484848,1767.9007062911987,59.869208436170396,0.28837845280259805,247.5630926331145,465.3314959975625,1.532078094909532,42.0177692360458,99,130
244,f8e0033f38414967ab1e213b3ca35690,0236,0,25.5,26.799999999999965,289923.097655321,495,292,492.0885925292969,291.37896728515625,0.8058446221753209,1633.6753106117249,57.30670863663191,0.3984198517475849,282.4451160220994,481.8283756906077,1.5578971725587742,71.73359679497158,251,142
1290,abd1d2f34d6e4317a82925f319e50ace,TA5751,1,26.8,26.799999999999965,272100.7547825737,616,298,598.1827392578125,284.8892517089844,0.8793056455355369,1740.3271124362946,55.94102855419806,0.25866814480675865,253.75084832426901,467.19966531864446,-1.5111967735099188,45.335382575643386,154,123
279,70af7d5052af4d2dace04c483ed32a74,CG1741,0,27.2,16.10000000000001,244298.27582893823,633,343,677.0701904296875,164.71478271484375,0.9699571598654168,1751.1799247264862,34.973926479109004,0.21976247525783932,235.63553413209823,391.50802960128885,1.1311955199336934,32.78378719280016,67,69
836,9f6cf075f505491f96ef0fd8e772f463,TA0440,1,16.0,26.599999999999998,195422.8089800524,649,371,721.8499145507812,211.5110015869141,0.9561086301223948,1839.9423364400864,37.605813893832895,0.29427497996607244,222.59728797885063,520.8394901641486,1.1734081061759407,98.3907579041004,193,16
